aid,candid,corrected,dec,dubious,e_dec,e_mag,e_mag_corr,e_mag_corr_ext,e_ra,fid,has_stamp,isdiffpos,mag,mag_corr,mjd,oid,parent_candid,pid,ra,sid,tid,adpctdif1,adpctdif2,chinr,clrcoeff,clrcounc,decnr,diffmaglim,distnr,exptime,field,magnr,magzpsci,magzpscirms,magzpsciunc,procstatus,programid,ranr,rcid,rfid,scibckgnd,sciinpseeing,scisigpix,sharpnr,sigmagnr
"","ZTF18acukdvz2539336971215",true,8.914123,false,"",0.2622923254966736,0.08821902972555906,0.09097131449920763,"",1,false,1,20.909265518188477,19.759562734530366,60293.33697920013,"ZTF18acukdvz",2540286661215015000,2539336971215,83.5350983,"","ztf",0.053835999220609665,0.059776999056339264,0.953000009059906,-0.029339499771595,0.000015002799955254886,8.91408634185791,20.17970085144043,0.17605002224445343,90,511,20.222000122070312,27.11210060119629,0.03063720092177391,0.000007128599918360123,"0",1,83.53506469726562,12,511120112,256.3599853515625,3.0429999828338623,13.209699630737305,-0.03999999910593033,0.03400000184774399
"","ZTF18acukdvz2539397981215",true,8.914123,false,"",0.11132049560546875,0.03726206393049065,0.042225133330388645,"",2,false,1,19.937694549560547,18.88518429557418,60293.397986100055,"ZTF18acukdvz",2540286661215015000,2539397981215,83.5350983,"","ztf",0.06909999996423721,0.07723700255155563,1.4479999542236328,0.08983460068702698,0.00000967544019658817,8.914103507995605,20.133800506591797,0.12142547219991684,90,511,19.402999877929688,27.434900283813477,0.02438719943165779,0.000004588699994201306,"0",1,83.53507232666016,12,511120212,865.18798828125,4.1869001388549805,15.06470012664795,-0.057999998331069946,0.03200000151991844
"","ZTF18acukdvz2540231241215",true,8.914123,false,"",0.16234546899795532,0.05919034093855215,0.0627574604354526,"",1,false,1,20.72335433959961,19.691417311676897,60294.231250000186,"ZTF18acukdvz",2540286661215015000,2540231241215,83.5350983,"","ztf",0.0510529987514019,0.055282000452280045,0.953000009059906,-0.037901900708675385,0.000009376140042149927,8.91408634185791,20.56730079650879,0.17605002224445343,90,511,20.222000122070312,27.43950080871582,0.024331500753760338,0.000004448900199349737,"0",1,83.53506469726562,12,511120112,344.0459899902344,3.0504000186920166,12.373200416564941,-0.03999999910593033,0.03400000184774399
"","ZTF18acukdvz2514381791215",true,8.9140368,false,"",0.7501535415649414,0.09364637425067188,0.09769490069845235,"",2,false,1,21.464702606201172,19.25150693577294,60268.381794000044,"ZTF18acukdvz",2534407481215015000,2514381791215,83.5350951,"","ztf",0.06426200270652771,0.06260800361633301,1.4479999542236328,0.07976280152797699,0.000014345700037665665,8.914103507995605,19.681499481201172,0.2564828395843506,30,511,19.402999877929688,26.122800827026367,0.029989099130034447,0.000006923400178493466,"0",1,83.53507232666016,12,511120212,249.7050018310547,3.1749000549316406,8.646459579467773,-0.057999998331069946,0.03200000151991844
"","ZTF18acukdvz2505435701215",true,8.9140368,false,"",0.30561167001724243,0.08893479462715868,0.09205367539542625,"",1,false,1,21.13568687438965,19.832864871946253,60259.435705999844,"ZTF18acukdvz",2534407481215015000,2505435701215,83.5350951,"","ztf",0.05454700067639351,0.0564269982278347,0.953000009059906,-0.018820399418473244,0.000014909999663359486,8.91408634185791,20.36520004272461,0.2063012570142746,30,511,20.222000122070312,26.36210060119629,0.030973900109529495,0.000007217300208139932,"0",1,83.53506469726562,12,511120112,127.10299682617188,2.7927000522613525,6.292610168457031,-0.03999999910593033,0.03400000184774399
"","ZTF18acukdvz2536341331215",true,8.9141027,false,"",0.09744387865066528,0.041386043861372845,0.045219938210850026,"",1,false,1,20.37834930419922,19.54478780999365,60290.341330999974,"ZTF18acukdvz",2536391701215015000,2536341331215,83.5350696,"","ztf",0.039232999086380005,0.04471400007605553,0.953000009059906,-0.05889730155467987,0.000012174299627076834,8.91408634185791,20.6835994720459,0.060997940599918365,30,511,20.222000122070312,26.385700225830078,0.027779800817370415,0.000005829900146636646,"0",1,83.53506469726562,12,511120112,128.33200073242188,2.055999994277954,5.888299942016602,-0.03999999910593033,0.03400000184774399
"","ZTF18acukdvz2534407481215",true,8.9141027,false,"",0.08474837243556976,0.04195363982650051,0.04460755189737722,"",2,false,1,19.28844451904297,18.591637076417545,60288.40748840012,"ZTF18acukdvz",2536391701215015000,2534407481215,83.5350696,"","ztf",0.05885599926114082,0.06671299785375595,1.4479999542236328,0.09122200310230255,0.000012455099749786314,8.914103507995605,19.852500915527344,0.0043769762851297855,30,511,19.402999877929688,26.25909996032715,0.027799099683761597,0.000005925799996475689,"0",1,83.53507232666016,12,511120212,294.0249938964844,3.2572999000549316,8.26436996459961,-0.057999998331069946,0.03200000151991844
"","ZTF18acukdvz2536391701215",true,8.9140928,false,"",0.08713249862194061,0.038051259488394565,0.04156823238691101,"",2,false,1,19.502656936645508,18.6991104097127,60290.391701399814,"ZTF18acukdvz",2538238071215015000,2536391701215,83.5350461,"","ztf",0.05746399983763695,0.0693570002913475,1.4479999542236328,0.08410099893808365,0.000015341900507337414,8.914103507995605,19.92490005493164,0.09459087997674942,30,511,19.402999877929688,26.260299682617188,0.031084299087524414,0.000007320999884541379,"0",1,83.53507232666016,12,511120212,292.75201416015625,3.374799966812134,7.301229953765869,-0.057999998331069946,0.03200000151991844
