aid,candid,corrected,dec,dubious,e_dec,e_mag,e_mag_corr,e_mag_corr_ext,e_ra,fid,has_stamp,isdiffpos,mag,mag_corr,mjd,oid,parent_candid,pid,ra,sid,tid,adpctdif1,adpctdif2,chinr,clrcoeff,clrcounc,decnr,diffmaglim,distnr,exptime,field,magnr,magzpsci,magzpscirms,magzpsciunc,procstatus,programid,ranr,rcid,rfid,scibckgnd,sciinpseeing,scisigpix,sharpnr,sigmagnr
"","ZTF21aaihgbk2650435821715",true,54.3194513,false,"",100,100,100,"",1,false,-1,100,100,60404.43582180003,"ZTF21aaihgbk",2663470172915015000,2650435821715,274.3332149,"","ztf",0.072953000664711,0.07737000286579132,-99999,-0.09207840263843536,0.000007589850156364264,-99999,20.614500045776367,-99999,30,797,-99999,26.260000228881836,0.030135000124573708,0.000003914400167559506,"61",1,-99999,17,797120117,113.47599792480469,2.546600103378296,4.620820045471191,-99999,-99999
"","ZTF21aaihgbk2660472511715",true,54.3194633,false,"",100,100,100,"",1,false,-1,100,100,60414.47251159977,"ZTF21aaihgbk",2689427912915015000,2660472511715,274.3331918,"","ztf",0.0644339993596077,0.07951600104570389,-99999,-0.07592210173606873,0.000008814429747872055,-99999,20.431800842285156,-99999,30,797,-99999,26.28510093688965,0.032047901302576065,0.000004473500212043291,"61",1,-99999,17,797120117,116.63600158691406,2.6854000091552734,5.362889766693115,-99999,-99999
"","ZTF21aaihgbk2633494052815",true,54.3194326,false,"",100,100,100,"",2,false,-1,100,100,60387.494050899986,"ZTF21aaihgbk",2660472511615015000,2633494052815,274.3331271,"","ztf",0.06836500018835068,0.08323699980974197,-99999,0.10980299860239029,0.000004294729933462804,-99999,20.24799919128418,-99999,30,798,-99999,26.305200576782227,0.02292419970035553,0.0000020475999917834997,"61",1,-99999,28,798120228,229.7830047607422,2.4377999305725098,6.867849826812744,-99999,-99999
"","ZTF21aaihgbk2637494781615",true,54.3194326,false,"",0.17514728009700775,0.08678520680736901,0.08859003844081514,"",1,false,1,20.239795684814453,19.499749416532666,60391.49478009995,"ZTF21aaihgbk",2660472511615015000,2637494781615,274.3331271,"","ztf",0.05025399848818779,0.0741259977221489,1.1699999570846558,-0.05436459928750992,0.00001147679995483486,54.319454193115234,20.000499725341797,0.0919220969080925,30,797,20.264999389648438,26.2814998626709,0.03480499982833862,0.00000514009980179253,"0",1,274.3330993652344,16,797120116,103.15899658203125,1.9746999740600586,10.421799659729004,0.04399999976158142,0.035999998450279236
"","ZTF21aaihgbk2642409211615",true,54.3194326,false,"",0.25964242219924927,0.14078640167072562,0.1417324371329975,"",1,false,1,20.065202713012695,19.407936720545663,60396.40921299998,"ZTF21aaihgbk",2660472511615015000,2642409211615,274.3331271,"","ztf",0.0664990022778511,0.08107300102710724,1.1699999570846558,-0.031123999506235123,0.000027450900233816355,54.319454193115234,19.419200897216797,0.0919220969080925,30,797,20.264999389648438,26.21339988708496,0.04221469908952713,0.000009989499631046783,"0",1,274.3330993652344,16,797120116,96.1001968383789,2.5327999591827393,13.005900382995605,0.04399999976158142,0.035999998450279236
"","ZTF21aaihgbk2644477931615",true,54.3194326,false,"",0.32616251707077026,0.05641065961348103,0.06842129616956631,"",2,false,1,20.75798225402832,19.06237537196009,60398.477939799894,"ZTF21aaihgbk",2660472511615015000,2644477931615,274.3331271,"","ztf",0.05997199937701225,0.08154500275850296,2.4590001106262207,0.10883700102567673,0.000005667050118063344,54.3194580078125,19.851900100708008,0.11100849509239197,30,797,19.31800079345703,26.260099411010742,0.027079500257968903,0.0000028300000849412754,"0",1,274.3330993652344,16,797120216,219.58099365234375,2.6610000133514404,8.914870262145996,0.19900000095367432,0.04899999871850014
"","ZTF21aaihgbk2650435821615",true,54.3194093,false,"",0.11638922244310379,0.05218572381634499,0.05548205262146647,"",1,false,1,20.366289138793945,19.5618885215219,60404.43582180003,"ZTF21aaihgbk",2680429761615015000,2650435821615,274.3329622,"","ztf",0.09539999812841415,0.07662200182676315,1.1699999570846558,-0.10010699927806854,0.000009809159564611036,54.319454193115234,20.605300903320312,0.3357059359550476,30,797,20.264999389648438,26.2637996673584,0.03534179925918579,0.000004857699877902633,"0",1,274.3330993652344,16,797120116,101.05500030517578,2.567500114440918,4.718090057373047,0.04399999976158142,0.035999998450279236
"","ZTF21aaihgbk2654431291615",true,54.3194404,false,"",0.1258750706911087,100,0.03315907404250004,"",2,false,1,20.43438148498535,18.986038152585518,60408.43129630014,"ZTF21aaihgbk",2684430001615015000,2654431291615,274.3328745,"","ztf",0.05544599890708923,0.07392299920320511,2.4590001106262207,0.10254500061273575,0.000004031559910799842,54.3194580078125,20.576799392700195,0.47711634635925293,30,797,19.31800079345703,26.220399856567383,0.02278509922325611,0.00000200840008801606,"0",1,274.3330993652344,16,797120216,213.45799255371094,1.6723999977111816,6.225629806518555,0.19900000095367432,0.04899999871850014
"","ZTF21aaihgbk2760289281615",true,54.3194862,false,"",1.836992859840393,0.0779887529853277,0.09083864469853492,"",2,false,1,22.527530670166016,19.262938614451762,60514.28928240016,"ZTF21aaihgbk",2775215721615015000,2760289281615,274.333039,"","ztf",0.06231800094246864,0.08142700046300888,2.4590001106262207,0.11332400143146515,0.000006740830031048972,54.3194580078125,19.62459945678711,0.16061407327651978,30,797,19.31800079345703,26.186199188232422,0.029207700863480568,0.000003348600102981436,"0",1,274.3330993652344,16,797120216,205.71099853515625,1.9356000423431396,12.896400451660156,0.19900000095367432,0.04899999871850014
"","ZTF21aaihgbk2760407771615",true,54.3194862,false,"",0.7802438735961914,0.21632012856047694,0.21787077428613064,"",1,false,1,21.29456329345703,19.90948481727837,60514.407777800225,"ZTF21aaihgbk",2775215721615015000,2760407771615,274.333039,"","ztf",0.058152999728918076,0.0791110023856163,1.1699999570846558,-0.03546309843659401,0.000022205700588528998,54.319454193115234,19.463300704956055,0.17746861279010773,30,797,20.264999389648438,26.112499237060547,0.038776300847530365,0.000008248400263255462,"0",1,274.3330993652344,16,797120116,88.47630310058594,1.9996000528335571,14.379500389099121,0.04399999976158142,0.035999998450279236
"","ZTF21aaihgbk2761256122915",true,54.3194862,false,"",0.6801577210426331,0.04386461085810762,0.06434803115949488,"",2,false,1,21.751277923583984,19.191092001033347,60515.25612269994,"ZTF21aaihgbk",2775215721615015000,2761256122915,274.333039,"","ztf",0.07911799848079681,0.08880899846553802,2.546999931335449,0.09699700027704239,0.0000050986800488317385,54.31946563720703,20.090200424194336,0.1987674981355667,30,798,19.298999786376953,26.215999603271484,0.02577959932386875,0.0000025627000468375627,"0",1,274.3331298828125,29,798120229,187.71400451660156,1.3926000595092773,10.45009994506836,0.2240000069141388,0.052000001072883606
"","ZTF21aaihgbk2762225371615",true,54.3194862,false,"",0.2728080153465271,0.006501122048759237,0.041968479034635235,"",2,false,1,21.168968200683594,19.13663346128643,60516.22537040012,"ZTF21aaihgbk",2775215721615015000,2762225371615,274.333039,"","ztf",0.05773799866437912,0.08079300075769424,2.4590001106262207,0.09638579934835434,0.000004462409833649872,54.3194580078125,20.401199340820312,0.16061407327651978,30,797,19.31800079345703,26.166000366210938,0.02390030026435852,0.000002224099944214686,"0",1,274.3330993652344,16,797120216,202.4530029296875,1.5633000135421753,7.267730236053467,0.19900000095367432,0.04899999871850014
"","ZTF21aaihgbk2762284961615",true,54.3194862,false,"",0.30589622259140015,0.10919565703110092,0.11156495938232622,"",1,false,1,20.867536544799805,19.77242078878826,60516.2849653,"ZTF21aaihgbk",2775215721615015000,2762284961615,274.333039,"","ztf",0.05535300076007843,0.07847300171852112,1.1699999570846558,-0.04104069992899895,0.00001042320036503952,54.319454193115234,19.9512996673584,0.17746861279010773,30,797,20.264999389648438,26.02239990234375,0.033298999071121216,0.000004702999831351917,"0",1,274.3330993652344,16,797120116,81.87779998779297,1.5467000007629395,9.833959579467773,0.04399999976158142,0.035999998450279236
"","ZTF21aaihgbk2763277952915",true,54.3194862,false,"",0.5108344554901123,0.03882276132746596,0.06010285704439801,"",2,false,1,21.486557006835938,19.16309434330455,60517.277951399796,"ZTF21aaihgbk",2775215721615015000,2763277952915,274.333039,"","ztf",0.053644001483917236,0.07913099974393845,2.546999931335449,0.11355199664831161,0.00000447151978733018,54.31946563720703,20.061199188232422,0.1987674981355667,30,798,19.298999786376953,26.200700759887695,0.024275299161672592,0.0000022545000319951214,"0",1,274.3331298828125,29,798120229,186.91900634765625,2.0941998958587646,8.423020362854004,0.2240000069141388,0.052000001072883606
"","ZTF21aaihgbk2764283441615",true,54.3194862,false,"",0.24453024566173553,100,0.040734518827658994,"",2,false,1,21.066082000732422,19.12015701687315,60518.283449099865,"ZTF21aaihgbk",2775215721615015000,2764283441615,274.333039,"","ztf",0.05939200147986412,0.08346399664878845,2.4590001106262207,0.10182800143957138,0.0000040786899262457155,54.3194580078125,20.51729965209961,0.16061407327651978,30,797,19.31800079345703,26.22319984436035,0.022740699350833893,0.0000020313000277383253,"0",1,274.3330993652344,16,797120216,214.0240020751953,1.5794999599456787,6.890669822692871,0.19900000095367432,0.04899999871850014
"","ZTF21aaihgbk2764328051615",true,54.3194862,false,"",0.5161640644073486,0.14008848702353344,0.14249211951024088,"",1,false,1,21.311748504638672,19.914256207131476,60518.32805560017,"ZTF21aaihgbk",2775215721615015000,2764328051615,274.333039,"","ztf",0.061048999428749084,0.085207000374794,1.1699999570846558,-0.021692199632525444,0.000014603900126530789,54.319454193115234,19.966100692749023,0.17746861279010773,30,797,20.264999389648438,26.231000900268555,0.0382670983672142,0.000006425900210160762,"0",1,274.3330993652344,16,797120116,99.70800018310547,2.7606000900268555,8.796429634094238,0.04399999976158142,0.035999998450279236
"","ZTF21aaihgbk2765304182915",true,54.3194862,false,"",0.29307860136032104,100,0.037525527980614315,"",2,false,1,21.381885528564453,19.15024228137296,60519.30418979982,"ZTF21aaihgbk",2775215721615015000,2765304182915,274.333039,"","ztf",0.057693999260663986,0.07516500353813171,2.546999931335449,0.09941060096025467,0.000004448700110515347,54.31946563720703,20.556100845336914,0.1987674981355667,30,798,19.298999786376953,26.320100784301758,0.02392289973795414,0.000002233399982287665,"0",1,274.3331298828125,29,798120229,206.83799743652344,1.6597000360488892,6.906589984893799,0.2240000069141388,0.052000001072883606
"","ZTF21aaihgbk2766262161615",true,54.3194862,false,"",0.3057709336280823,0.007440046477536046,0.042793954738260434,"",2,false,1,21.289339065551758,19.15430462478988,60520.26216439996,"ZTF21aaihgbk",2775215721615015000,2766262161615,274.333039,"","ztf",0.06350699812173843,0.07631900161504745,2.4590001106262207,0.0988152027130127,0.000004335930043453118,54.3194580078125,20.520299911499023,0.16061407327651978,30,797,19.31800079345703,26.26609992980957,0.023604299873113632,0.000002167899992855382,"0",1,274.3330993652344,16,797120216,222.36199951171875,2.105600118637085,6.489160060882568,0.19900000095367432,0.04899999871850014
"","ZTF21aaihgbk2768290841615",true,54.3194862,false,"",0.21345704793930054,0.014049359906463992,0.04182820609130106,"",2,false,1,20.85080337524414,19.08120022579005,60522.29084490007,"ZTF21aaihgbk",2775215721615015000,2768290841615,274.333039,"","ztf",0.06361900269985199,0.07581000030040741,2.4590001106262207,0.09990999847650528,0.000003990950062870979,54.3194580078125,20.481800079345703,0.16061407327651978,30,797,19.31800079345703,26.190200805664062,0.022646799683570862,0.0000019909000457118964,"0",1,274.3330993652344,16,797120216,209.58599853515625,1.6741000413894653,6.780149936676025,0.19900000095367432,0.04899999871850014
"","ZTF21aaihgbk2768300751615",true,54.3194862,false,"",0.1200406551361084,0.05172744718946344,0.05525585303014501,"",1,false,1,20.43773651123047,19.595361338449475,60522.30075229984,"ZTF21aaihgbk",2775215721615015000,2768300751615,274.333039,"","ztf",0.07141800224781036,0.07114999741315842,1.1699999570846558,-0.07798759639263153,0.00000815896964923013,54.319454193115234,20.580900192260742,0.17746861279010773,30,797,20.264999389648438,26.128999710083008,0.03186039999127388,0.000003988800017395988,"0",1,274.3330993652344,16,797120116,89.785400390625,1.9510999917984009,5.405779838562012,0.04399999976158142,0.035999998450279236
"","ZTF21aaihgbk2770264652915",true,54.3194862,false,"",0.13352257013320923,100,0.03146659883796251,"",2,false,1,20.57647132873535,19.007209128927197,60524.264652799815,"ZTF21aaihgbk",2775215721615015000,2770264652915,274.333039,"","ztf",0.07766000181436539,0.10818099975585938,2.546999931335449,0.09368109703063965,0.000004807260211237008,54.31946563720703,20.66230010986328,0.1987674981355667,30,798,19.298999786376953,26.26449966430664,0.024769699200987816,0.000002392899887126987,"0",1,274.3331298828125,29,798120229,196.1510009765625,1.2861000299453735,6.290830135345459,0.2240000069141388,0.052000001072883606
"","ZTF21aaihgbk2770344902915",true,54.3194862,false,"",0.12972106039524078,0.05403137327743407,0.05852936361021272,"",1,false,1,20.44963836669922,19.585546646529643,60524.3449074002,"ZTF21aaihgbk",2775215721615015000,2770344902915,274.333039,"","ztf",0.05450500175356865,0.07617100328207016,1.5720000267028809,-0.07511439919471741,0.000005579940079769585,54.319461822509766,20.596799850463867,0.17668434977531433,30,798,20.23699951171875,26.222999572753906,0.026573199778795242,0.0000027661999411066063,"0",1,274.3330993652344,29,798120129,87.83149719238281,1.7696000337600708,6.04541015625,0.07500000298023224,0.04100000113248825
"","ZTF21aaihgbk2771195871615",true,54.3194862,false,"",0.13132652640342712,0.0481386944423443,0.05273923196997306,"",1,false,1,20.69804573059082,19.70749908977448,60525.19587960001,"ZTF21aaihgbk",2775215721615015000,2771195871615,274.333039,"","ztf",0.06595399975776672,0.0742340013384819,1.1699999570846558,-0.09555870294570923,0.000006778169790777611,54.319454193115234,20.73509979248047,0.17746861279010773,30,797,20.264999389648438,26.255300521850586,0.029580499976873398,0.000003372899982423405,"0",1,274.3330993652344,16,797120116,99.89230346679688,1.75600004196167,5.627669811248779,0.04399999976158142,0.035999998450279236
"","ZTF21aaihgbk2771259711615",true,54.3194862,false,"",0.15603850781917572,100,0.03696152093915685,"",2,false,1,20.58819580078125,19.02449091394871,60525.259710600134,"ZTF21aaihgbk",2775215721615015000,2771259711615,274.333039,"","ztf",0.06170500069856644,0.07419600337743759,2.4590001106262207,0.09982720017433167,0.000003897920123563381,54.3194580078125,20.5216007232666,0.16061407327651978,30,797,19.31800079345703,26.21940040588379,0.02225250005722046,0.0000019393000911804847,"0",1,274.3330993652344,16,797120216,211.00399780273438,1.7848999500274658,6.4621901512146,0.19900000095367432,0.04899999871850014
"","ZTF21aaihgbk2772323532915",true,54.3194862,false,"",0.09798220545053482,0.04075378417588128,0.046163165181862545,"",1,false,1,20.362483978271484,19.545354898230908,60526.32353009982,"ZTF21aaihgbk",2775215721615015000,2772323532915,274.333039,"","ztf",0.055546000599861145,0.07006700336933136,1.5720000267028809,-0.09415040165185928,0.0000051935699048044626,54.319461822509766,20.635900497436523,0.17668434977531433,30,798,20.23699951171875,26.312299728393555,0.025942500680685043,0.000002602499989734497,"0",1,274.3330993652344,29,798120129,94.65260314941406,1.8884999752044678,5.873879909515381,0.07500000298023224,0.04100000113248825
"","ZTF21aaihgbk2773200051615",true,54.3194862,false,"",0.11477576941251755,0.047491986454129116,0.05147516034247596,"",1,false,1,20.489524841308594,19.618893579574888,60527.200057900045,"ZTF21aaihgbk",2775215721615015000,2773200051615,274.333039,"","ztf",0.06490600109100342,0.07806699723005295,1.1699999570846558,-0.08106119930744171,0.000008403510037169326,54.319454193115234,20.695100784301758,0.17746861279010773,30,797,20.264999389648438,26.21969985961914,0.032632701098918915,0.00000416369994127308,"0",1,274.3330993652344,16,797120116,97.34739685058594,1.811400055885315,5.560919761657715,0.04399999976158142,0.035999998450279236
"","ZTF21aaihgbk2773244251615",true,54.3194862,false,"",0.15928824245929718,100,0.03721523389830047,"",2,false,1,20.60774803161621,19.029090612795756,60527.244259300176,"ZTF21aaihgbk",2775215721615015000,2773244251615,274.333039,"","ztf",0.06168400123715401,0.07634799927473068,2.4590001106262207,0.10127200186252594,0.000004034449830214726,54.3194580078125,20.430700302124023,0.16061407327651978,30,797,19.31800079345703,26.218000411987305,0.022773200646042824,0.0000020146001133980462,"0",1,274.3330993652344,16,797120216,211.1699981689453,1.8187999725341797,7.047140121459961,0.19900000095367432,0.04899999871850014
"","ZTF21aaihgbk2774284812915",true,54.3194862,false,"",0.15824957191944122,100,0.036433956719976165,"",2,false,1,20.6094913482666,19.014900833791163,60528.284814800136,"ZTF21aaihgbk",2775215721615015000,2774284812915,274.333039,"","ztf",0.0675320029258728,0.08364400267601013,2.546999931335449,0.09637849777936935,0.0000039279398151848,54.31946563720703,20.480600357055664,0.1987674981355667,30,798,19.298999786376953,26.226299285888672,0.022601699456572533,0.000001972699919861043,"0",1,274.3331298828125,29,798120229,189.43600463867188,1.4515999555587769,7.09745979309082,0.2240000069141388,0.052000001072883606
"","ZTF21aaihgbk2755389602915",true,54.3194247,false,"",0.9112334847450256,0.12059622913780874,0.1256692682658156,"",1,false,1,22.22688102722168,20.0758795674886,60509.389606500044,"ZTF21aaihgbk",2774322812915015000,2755389602915,274.3332108,"","ztf",0.056974999606609344,0.07501299679279327,1.5720000267028809,-0.06680919975042343,0.00000778345020080451,54.319461822509766,20.11870002746582,0.24658308923244476,30,798,20.23699951171875,26.161100387573242,0.03032520040869713,0.0000037008999242971186,"0",1,274.3330993652344,29,798120129,82.34200286865234,1.9545999765396118,8.115619659423828,0.07500000298023224,0.04100000113248825
"","ZTF21aaihgbk2759244532915",true,54.3194247,false,"",0.8301888704299927,0.17701991497864686,0.1799094742182437,"",1,false,1,21.63211441040039,19.971807229008405,60513.24453700008,"ZTF21aaihgbk",2774322812915015000,2759244532915,274.3332108,"","ztf",0.05314499884843826,0.07817800343036652,1.5720000267028809,-0.04939800128340721,0.000012538999726530164,54.319461822509766,19.765100479125977,0.24658308923244476,30,798,20.23699951171875,26.276199340820312,0.034478601068258286,0.00000532810008735396,"0",1,274.3330993652344,29,798120129,92.09159851074219,1.5875999927520752,13.998700141906738,0.07500000298023224,0.04100000113248825
"","ZTF21aaihgbk2759278862915",true,54.3194247,false,"",0.9960721135139465,0.06640587227222221,0.08177993163911074,"",2,false,1,21.920095443725586,19.205985347781716,60513.27886570012,"ZTF21aaihgbk",2774322812915015000,2759278862915,274.3332108,"","ztf",0.06286399811506271,0.08553300052881241,2.546999931335449,0.10184500366449356,0.00000562506011192454,54.31946563720703,19.87689971923828,0.2305831015110016,30,798,19.298999786376953,26.248199462890625,0.027094099670648575,0.0000028172999009257182,"0",1,274.3331298828125,29,798120229,193.76499938964844,1.4641000032424927,13.187000274658203,0.2240000069141388,0.052000001072883606
"","ZTF21aaihgbk2761298882915",true,54.3194247,false,"",0.5648159384727478,0.12731906272571053,0.13115299875934147,"",1,false,1,21.53543472290039,19.950112926611137,60515.29888889985,"ZTF21aaihgbk",2774322812915015000,2761298882915,274.3332108,"","ztf",0.05443299934267998,0.07682900130748749,1.5720000267028809,-0.04648609831929207,0.000010447900422150269,54.319461822509766,19.863100051879883,0.24658308923244476,30,798,20.23699951171875,26.179500579833984,0.03323749825358391,0.0000046529999053746,"0",1,274.3330993652344,29,798120129,85.09380340576172,1.6943999528884888,11.334199905395508,0.07500000298023224,0.04100000113248825
"","ZTF21aaihgbk2765260722915",true,54.3194247,false,"",0.19373613595962524,0.05673200898271432,0.06310889816028337,"",1,false,1,21.026857376098633,19.809057286603522,60519.26072920021,"ZTF21aaihgbk",2774322812915015000,2765260722915,274.3332108,"","ztf",0.05623399838805199,0.07240500301122665,1.5720000267028809,-0.10548000037670135,0.000005479119863593951,54.319461822509766,20.680099487304688,0.24658308923244476,30,798,20.23699951171875,26.361299514770508,0.026563599705696106,0.000002747899998212233,"0",1,274.3330993652344,29,798120129,97.71759796142578,2.0129001140594482,5.644859790802002,0.07500000298023224,0.04100000113248825
"","ZTF21aaihgbk2767303472915",true,54.3194247,false,"",0.3396986126899719,100,0.03987179549649328,"",2,false,1,21.489511489868164,19.16344153962149,60521.30347219994,"ZTF21aaihgbk",2774322812915015000,2767303472915,274.3332108,"","ztf",0.05974400043487549,0.07396800071001053,2.546999931335449,0.10025899857282639,0.0000036142801036476158,54.31946563720703,20.540300369262695,0.2305831015110016,30,798,19.298999786376953,26.295400619506836,0.0215769000351429,0.0000018081999542118865,"0",1,274.3331298828125,29,798120229,204.45700073242188,1.6003999710083008,6.9210100173950195,0.2240000069141388,0.052000001072883606
"","ZTF21aaihgbk2767342612915",true,54.3194247,false,"",0.16035547852516174,0.055878097335035744,0.06134508614431748,"",1,false,1,20.756752014160156,19.713491960469625,60521.34261569986,"ZTF21aaihgbk",2774322812915015000,2767342612915,274.3332108,"","ztf",0.05485999956727028,0.07253199815750122,1.5720000267028809,-0.0713517963886261,0.000005187219812796684,54.319461822509766,20.54129981994629,0.24658308923244476,30,798,20.23699951171875,26.278499603271484,0.025701500475406647,0.0000025751999146450544,"0",1,274.3330993652344,29,798120129,92.7385025024414,1.9846999645233154,6.188439846038818,0.07500000298023224,0.04100000113248825
"","ZTF21aaihgbk2772283642915",true,54.3194247,false,"",0.13897135853767395,100,0.03135663199426475,"",2,false,1,20.637855529785156,19.021365794866792,60526.28364579985,"ZTF21aaihgbk",2774322812915015000,2772283642915,274.3332108,"","ztf",0.07265900075435638,0.07833000272512436,2.546999931335449,0.09920340031385422,0.0000039403698792739306,54.31946563720703,20.633800506591797,0.2305831015110016,30,798,19.298999786376953,26.300899505615234,0.02260350063443184,0.0000019781000446528196,"0",1,274.3331298828125,29,798120229,205.2779998779297,1.4993000030517578,6.490059852600098,0.2240000069141388,0.052000001072883606
