1.570995387666734161e-02 1.056071477991673362e+02
1.147014674305844514e-02 4.133303623453915066e+01
3.098192483283104121e-02 9.003669159484654472e+01
1.394843100718592965e-04 6.203535695825600982e+01
3.091267907867668169e-02 5.387333148960707518e+01
1.071723400852718847e-02 2.582267364647007923e+01
1.357127075260075935e-02 1.137122824910695584e+02
5.420280029522894089e-04 7.818374619543678250e+01
5.686063988340227032e-04 1.035867560748833966e+02
4.076598548772891045e-02 6.095740935677267203e+01
2.748598848694662825e-03 7.620523053234390431e+01
1.910582860640702707e-02 9.310184839201011187e+01
2.371308224728917169e-02 9.941061364172040271e+01
1.974926887424691135e-03 7.310875548083764386e+01
1.617596891606187456e-02 1.001216425421270060e+02
9.789067970025187165e-03 1.127004450168118126e+02
2.633280095891602640e-02 7.044194249015149012e+01
1.415146073855779070e-03 2.284924830766797754e+01
9.072680478478960947e-03 8.427715459870842096e+01
1.652309512889164889e-02 6.245929020580117452e+01
3.305043232922330598e-02 1.106050859749619946e+02
2.619098702625085803e-02 9.978077958654024826e+01
2.204290202882568800e-02 7.575158749669925839e+01
2.665130846481478591e-02 9.143811519077986816e+01
3.943130387239209000e-03 1.015737408681603000e+02
5.825299286215577209e-03 1.038657106921970836e+02
1.334040654963348886e-02 1.155716939611072434e+02
5.642347016834931700e-03 2.989226537796673355e+01
4.414910454478263024e-02 9.596864063359899433e+01
2.540223088414304831e-02 2.725579768112672241e+01
1.638233745284764509e-02 8.443105952157112881e+01
1.498726138450651862e-02 3.458365552392654507e+01
1.015809634411346876e-02 1.155943402980430221e+02
1.931308815421521607e-03 8.208268249730430455e+01
5.373439673088238611e-03 8.782108799956543521e+01
3.027746923599703658e-03 3.040911179171315837e+01
3.388209676696103678e-02 5.098787666795570317e+01
1.120922460619461908e-02 3.314622425006218265e+01
4.937413833472998823e-03 9.579873091027248222e+01
3.489784270351500850e-04 1.128397082036754711e+02
1.012764132375818665e-02 8.506352771080912589e+01
3.502108733399995899e-02 6.868059185191647487e+01
1.016611496587392031e-03 7.394113672534187742e+01
2.447815519000486398e-02 4.938206538945384949e+01
9.913258355944611078e-02 2.133603322733804930e+01
2.591021074248790745e-02 1.007793188351157596e+02
2.058195668316201155e-02 9.148732749094962458e+01
6.634749337410312045e-03 1.198437301172648404e+02
4.019967636116631576e-02 1.137219464024307314e+02
1.167710742658201184e-03 2.626510011336048578e+01
1.256927700259786659e-02 1.117022799935550097e+02
1.768246412607610979e-02 4.578977023155054837e+01
2.187459485303067455e-02 7.967473338079147993e+01
9.799719847868619202e-03 7.279135775013753573e+01
4.310122637077895558e-02 2.350289843515119159e+01
2.898310577773671975e-04 5.046913873499416070e+01
5.336770205929851525e-03 1.081947891102773980e+02
5.835673241886906761e-03 1.015724700412673229e+02
2.901137697198795384e-02 8.008208985753299203e+01
1.454317331152151296e-02 2.439618866994960911e+01
5.203562470388903294e-02 1.136108467037807657e+02
3.292238952482368867e-03 7.522539536655369830e+01
4.981489511497375067e-02 9.451733848538077609e+01
2.478789663635110746e-02 2.085404935274792138e+01
5.780075932945756209e-03 1.190548693171498087e+02
7.727598373359133126e-03 9.360182553398345817e+01
1.552236135228394869e-02 2.222465012532157402e+01
1.694007522152733702e-02 4.483046931547669089e+01
5.167096493387947354e-02 6.279076829883617705e+01
1.506065309048083833e-02 4.770537424827679729e+01
1.180160334971823259e-04 1.042906560770302917e+02
8.649459090047304649e-03 1.042022645453682230e+02
1.548687631111726228e-03 9.994162864695636017e+01
1.848463285254148269e-02 1.192921182304978629e+02
4.298823799170965743e-03 1.096234544118725154e+02
3.105750586835839822e-02 1.011724841052042905e+02
5.248250224384917034e-02 8.426958905979262227e+01
1.229834332614000020e-02 2.216273909277607856e+01
3.625672215065628423e-03 1.154192726395459800e+02
3.809660465002567137e-04 6.003643144031852330e+01
5.806267979080424746e-02 8.515679390294516793e+01
1.314314507452353162e-02 6.550722179354553987e+01
1.153775217947860046e-02 1.120696141809598743e+02
