4.415210090822125483e-02 3.479227550701017435e+01
8.873108253028344494e-02 4.400700949183917743e+01
9.729649555668415384e-02 5.721573120971740423e+01
5.630946939291205794e-02 8.117075160500965580e+01
4.435449414744657010e-02 3.976671305880978480e+01
1.467340884340120888e-01 6.312360781204835547e+01
2.671014646527572478e-02 5.966694161247593797e+01
1.361127218455254750e-01 6.977423844027168798e+01
3.732575404910477845e-02 4.150759096875962229e+01
4.362231467871603013e-02 6.257555623736604389e+01
8.801261339321272970e-02 5.318908747330054609e+01
1.597404647608053480e-02 6.104899108125562890e+01
6.370736395477574754e-02 4.689948111990436530e+01
1.114837148011540019e-01 6.267893014366896409e+01
6.679550570575620849e-02 5.677428203005720064e+01
3.954453004650240050e-02 6.215320858951314875e+01
9.313513150086116799e-02 6.841200856402309682e+01
9.330492406793115812e-02 4.360019458111440116e+01
4.620577948042781796e-02 5.453457870603739366e+01
7.152004011188251020e-02 7.494428736341832575e+01
3.841646905148660834e-02 5.631361748679807278e+01
4.579754180416007597e-02 5.237477558803246325e+01
4.732140470449136549e-02 8.445528167320037483e+01
8.191544303564571305e-03 6.674096159810498818e+01
3.871607124719637916e-02 6.671928119065977114e+01
3.339357427933450917e-02 4.951329409785438429e+01
2.855795387538947322e-02 4.478303984709366148e+01
1.699140006588746865e-01 4.295387649296215216e+01
5.941373200513495184e-02 5.440468991681344590e+01
2.116527344519066392e-02 5.859921829813446692e+01
1.404722082173739603e-02 4.458455237385751246e+01
2.151732935868297392e-02 5.099659038261881960e+01
4.230364218560848932e-02 3.497808559376213822e+01
4.719171641054675792e-02 4.049788389582914760e+01
6.289533871770668083e-02 3.796221127081508939e+01
6.734126439986172497e-02 5.024160466441750827e+01
9.622333861436799252e-02 4.746213281479518287e+01
6.270087337109855885e-02 4.422430705424560671e+01
1.003080126507739644e-01 6.228356980371142981e+01
1.394941787201586791e-01 8.182743533789307833e+01
1.950389316204127060e-02 5.366576493667395198e+01
2.802846899041138568e-02 6.093001764033746781e+01
3.102628364649386017e-02 4.292962559532816158e+01
7.354673584442518453e-02 6.236562136078158858e+01
6.345304964399660352e-02 4.775126501805102919e+01
3.831998058234889482e-02 5.753903815049077508e+01
1.262799212193072285e-01 4.207988932242409419e+01
8.450193157824484325e-03 4.571981970699577857e+01
6.865348797214426702e-02 6.124554144404778810e+01
1.738147994531429041e-02 4.496183538695556337e+01
2.757171884493125891e-02 5.278344177126928827e+01
4.779411161981955009e-02 5.041628580572701424e+01
5.821799169051009720e-02 4.906625441998092896e+01
6.152719367150808610e-02 4.275974264501024891e+01
5.595795585511062487e-02 6.673221443478911397e+01
5.728500909835111676e-02 8.683334601789587737e+01
1.331086566824084272e-01 5.689323220323845476e+01
5.685817736545181744e-02 4.220653855019261869e+01
1.720670982035927762e-02 4.107515814467976156e+01
1.803999320564632636e-01 3.641708642338304003e+01
3.964277204354718642e-02 4.543117088672869386e+01
1.197946910103677050e-02 4.292904528527436270e+01
7.405819979234815054e-02 4.944481735666824562e+01
1.628012941896696958e-02 5.291201246532845914e+01
2.186872656284047367e-02 3.342070301270418042e+01
3.660817081924296057e-02 4.381932041700168412e+01
6.096351339664650426e-02 3.727299087883050532e+01
4.010174501386398749e-02 4.929467125943002515e+01
9.312274971523415434e-02 4.982340215180849441e+01
5.409043656212783602e-02 4.594541397808502126e+01
2.566432786596690996e-02 5.672111588992777342e+01
1.039365923620648169e-01 8.938402133484373735e+01
2.920184580666926322e-02 5.344950112806679243e+01
1.066583129180283945e-01 8.693471074527802500e+01
4.449029315694990466e-02 5.128078169497822358e+01
1.986179291639009886e-02 4.718579171909453862e+01
5.186354060347383998e-02 5.176608847158537685e+01
4.156771337777659392e-02 4.910903131489807549e+01
7.732669300377761901e-02 4.846802432961654006e+01
3.034148278331535303e-02 5.241539543922404221e+01
1.594881020742567115e-02 5.157823464633828792e+01
3.502243369325288430e-02 4.897652325696783038e+01
4.888660897842539432e-02 5.688531500523951934e+01
4.184976806632560720e-02 5.356902935045499703e+01
1.783458805573430797e-02 4.856899161948613397e+01
6.274866442002668965e-02 4.276379977977929059e+01
2.258547146248478243e-02 6.028921837326903699e+01
1.020192760087374473e-01 9.397943937356055244e+01
1.555057154720535517e-01 4.611773045494287970e+01
1.093567429201297847e-01 5.215829837854413853e+01
8.351439805789892534e-02 5.469560211064783317e+01
1.244333667954109768e-01 5.307148605335953562e+01
4.195373935305394403e-02 4.993700926617677283e+01
5.592609050808620280e-02 4.081790220559984306e+01
1.161374479531461501e-01 5.192460629534508598e+01
3.564258709640139022e-02 1.172119228529307122e+02
1.746434753433093179e-02 5.831733491358588140e+01
2.429689755971325277e-02 5.821929518238323453e+01
5.855557228398682729e-02 4.102390447869303358e+01
1.240392429696075827e-02 6.150030100830012714e+01
1.022832462359606620e-01 4.785444609138739480e+01
3.626946616570452669e-02 6.903494224083729591e+01
6.331107769518759532e-02 6.319319288095066867e+01
3.870938330128577409e-02 7.116929687762997503e+01
3.102810553287638565e-02 4.926356528796419809e+01
4.873493380861123464e-02 5.235798539778252092e+01
8.702154160881200862e-02 3.617342947134940800e+01
6.015121372372450592e-02 4.656493096357654338e+01
2.980310855292919378e-02 3.542633150817334808e+01
8.195012418029365420e-02 3.707058234540626529e+01
9.131925971903587236e-02 4.337299266905792194e+01
2.361763052187529355e-02 5.789350238247160974e+01
2.531195512127728392e-02 3.875847929299500549e+01
4.401440386455084119e-02 6.905853442871713810e+01
7.642490503410034886e-02 5.721683489762982333e+01
3.679013158015047996e-02 6.103849691041450853e+01
5.389952207205143953e-02 4.558728643909086031e+01
1.285582287195102258e-01 4.318759872482846873e+01
1.919538913153743739e-02 6.284344308373704280e+01
3.991711049709067288e-02 5.299546934639614193e+01
2.299158266432928602e-02 4.488606444726260492e+01
1.755500809409492602e-01 4.717624996697372808e+01
7.812128900374479268e-02 4.512084300512807289e+01
1.346400355344669064e-01 4.836789767461144862e+01
5.766853937370015198e-02 4.798413285639301051e+01
6.495296719899074089e-02 3.680758442207625336e+01
1.140635310682384940e-01 3.649096734174700885e+01
5.915858694457057365e-02 6.163433360826698504e+01
2.509703695673040635e-02 4.720524773341743696e+01
7.385130877010737116e-02 6.894083035710360718e+01
1.104031566745907328e-01 4.113197769498073342e+01
2.968257295685999830e-02 5.624824784195600103e+01
9.763444574130888953e-02 5.493853049169417346e+01
5.135506188486393953e-02 7.327946170098222467e+01
5.231852842172945994e-02 5.953491758211592355e+01
3.628187062751789260e-02 5.955834655760473595e+01
3.537529625035292641e-02 6.540498325679760683e+01
4.525985322056133575e-02 6.017957176074582293e+01
8.128027088118659760e-02 4.596396721014356501e+01
3.499218486741802192e-02 4.681016020261589006e+01
4.289099894836895244e-02 3.530603609976866863e+01
8.922335582198936965e-02 3.968122593150579291e+01
2.938944549641486770e-02 5.071778926234200924e+01
6.205152366566536737e-02 5.287836929285383292e+01
5.533671042540130869e-02 3.760328742052155349e+01
5.106332166467793254e-02 8.910565825821375086e+01
6.693266932331039254e-02 6.128616909575848126e+01
4.395910370433428471e-02 5.018815972111074331e+01
6.269753149006657145e-02 4.327122989924682628e+01
1.917163354513017059e-02 6.702062151274888890e+01
3.179858096084607622e-02 7.485579149217615225e+01
2.078401562346959830e-02 6.866119766355718923e+01
3.330434307394851412e-02 4.716522156227219398e+01
2.183273327919526066e-02 2.074410273700051022e+01
5.739010444652534182e-02 4.536833428581570615e+01
1.736377823948977439e-01 5.792344392286642574e+01
4.517336346644734713e-02 5.152029954845484383e+01
6.255619322119414238e-02 6.843601649038059520e+01
1.023334923717952871e-01 5.245675571622910383e+01
7.654140816855466156e-02 6.413001637274501832e+01
7.628801221951846123e-02 4.957832746208124064e+01
4.786670227140917000e-02 8.891607324767181808e+01
6.966678473449150477e-02 4.975986594734679613e+01
2.038577924217558138e-02 4.834429300649726713e+01
4.237211588102954285e-02 7.209038424183064819e+01
1.400039058351654486e-01 4.960294283871037635e+01
8.266615615966182995e-02 6.626979374351255103e+01
4.390895820025728091e-02 6.256969165871836225e+01
3.110271655392932155e-02 3.710710679312303029e+01
4.571267015847026854e-02 6.110797891163647932e+01
1.047154344008787985e-01 5.934525542740877313e+01
1.602995254188080421e-02 4.135530851846120015e+01
7.947658247514129137e-02 4.025344684565726538e+01
1.202173527431470573e-01 3.661442914653378011e+01
2.810189693846725303e-02 5.022347605180976871e+01
2.186621389575738039e-02 4.660934905294006825e+01
5.676967312809334809e-02 4.257961063313585015e+01
4.866594177796315646e-02 5.531250704244526872e+01
4.671786738716520587e-02 5.603278570271383074e+01
7.050586508265513364e-02 4.933210945534945324e+01
4.151481433521594933e-02 4.207451040883577775e+01
2.448374018647016953e-02 7.210067001065260683e+01
6.105150564649691053e-02 1.022937539752933986e+02
6.213776295454812720e-02 4.483074801152173450e+01
3.692563406814160232e-02 5.716044605256891487e+01
1.932811544896216593e-02 4.159531044806295341e+01
1.722165029036731021e-01 3.481784465941444751e+01
1.930161365482173097e-01 4.533146604030757487e+01
6.140540934985961458e-02 6.806990045895352637e+01
4.154240986735349694e-02 5.663895016128539339e+01
7.875416836052268055e-02 4.073417011729854664e+01
8.752959648010152915e-02 5.499690561629611096e+01
9.214361981217648878e-02 4.114539584225582303e+01
6.565335598803324901e-03 4.896274607414294877e+01
7.460256917233326623e-02 5.955720270315590881e+01
3.254963062213700464e-02 3.645769032754572692e+01
4.412205457890649996e-02 7.195021705106421450e+01
1.073066339736853947e-01 4.221548998269139474e+01
1.265907821492489316e-01 8.065476528504657949e+01
4.453282026726373966e-02 4.788902227202320461e+01
5.848280657241694547e-02 4.673247805764404461e+01
2.973871100511576646e-02 5.744060863023464236e+01
8.353934773458114582e-02 6.136524731595353899e+01
5.691479462370641756e-02 6.844653980006350480e+01
6.224397430118549374e-02 5.517580834396572698e+01
3.777175634749158073e-02 6.432391619829724050e+01
7.086825430590563968e-02 7.277376564679900639e+01
2.871967479322033029e-02 5.025958283884779831e+01
6.283614903616258074e-02 4.140304105322147166e+01
2.073955819660526848e-02 7.614992153414492293e+01
4.551855466923628024e-02 9.043879354410954363e+01
1.115624670488521777e-02 7.944461296293508212e+01
6.548935133373094686e-02 4.297460078228734659e+01
1.549413946798314234e-02 8.824794303113122851e+01
1.329459640701058376e-01 6.311461007215199714e+01
9.732777811619726382e-02 4.458238900347895850e+01
3.570032181792370807e-02 7.045174633790293228e+01
2.076386935367367098e-02 7.081532017729360007e+01
7.799394203768930667e-02 4.543508147042728496e+01
8.795776968428500875e-02 6.876446336430115025e+01
5.141516212924052143e-02 4.768874955807357452e+01
3.440071599868652075e-02 5.743180971795045764e+01
5.777542728134443806e-02 5.085664460988928681e+01
6.061622280924103962e-02 3.804813726694819564e+01
5.669351026029310903e-02 6.043116030849267872e+01
5.571282800745891439e-02 5.111645940972398705e+01
1.170660351709717911e-01 4.689797534896459297e+01
